COUNTY_CODE|STATENAME|COUNTY|MA_REGION_CODE|MA_REGION|PDP_REGION_CODE|PDP_REGION
43250|South Dakota|Grant|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43260|South Dakota|Gregory|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43270|South Dakota|Haakon|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43280|South Dakota|Hamlin|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43290|South Dakota|Hand|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43300|South Dakota|Hanson|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43310|South Dakota|Harding|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43320|South Dakota|Hughes|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43330|South Dakota|Hutchinson|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43340|South Dakota|Hyde|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43350|South Dakota|Jackson|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43360|South Dakota|Jerauld|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43370|South Dakota|Jones|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43380|South Dakota|Kingsbury|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43390|South Dakota|Lake|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43400|South Dakota|Lawrence|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43410|South Dakota|Lincoln|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43420|South Dakota|Lyman|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43430|South Dakota|McCook|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43440|South Dakota|McPherson|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43450|South Dakota|Marshall|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43460|South Dakota|Meade|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43470|South Dakota|Mellette|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43480|South Dakota|Miner|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43490|South Dakota|Minnehaha|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43500|South Dakota|Moody|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43510|South Dakota|Pennington|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43520|South Dakota|Perkins|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43530|South Dakota|Potter|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43540|South Dakota|Roberts|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43550|South Dakota|Sanborn|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43560|South Dakota|Oglala Lakota|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43570|South Dakota|Spink|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43580|South Dakota|Stanley|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43590|South Dakota|Sully|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43600|South Dakota|Todd|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43610|South Dakota|Tripp|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43620|South Dakota|Turner|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43630|South Dakota|Union|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43640|South Dakota|Walworth|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43650|South Dakota|Washabaugh|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43670|South Dakota|Yankton|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
43680|South Dakota|Ziebach|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
44000|Tennessee|Anderson|10|Alabama and Tennessee|12|Alabama, Tennessee
44010|Tennessee|Bedford|10|Alabama and Tennessee|12|Alabama, Tennessee
44020|Tennessee|Benton|10|Alabama and Tennessee|12|Alabama, Tennessee
44030|Tennessee|Bledsoe|10|Alabama and Tennessee|12|Alabama, Tennessee
44040|Tennessee|Blount|10|Alabama and Tennessee|12|Alabama, Tennessee
44050|Tennessee|Bradley|10|Alabama and Tennessee|12|Alabama, Tennessee
44060|Tennessee|Campbell|10|Alabama and Tennessee|12|Alabama, Tennessee
44070|Tennessee|Cannon|10|Alabama and Tennessee|12|Alabama, Tennessee
44080|Tennessee|Carroll|10|Alabama and Tennessee|12|Alabama, Tennessee
44090|Tennessee|Carter|10|Alabama and Tennessee|12|Alabama, Tennessee
44100|Tennessee|Cheatham|10|Alabama and Tennessee|12|Alabama, Tennessee
44110|Tennessee|Chester|10|Alabama and Tennessee|12|Alabama, Tennessee
44120|Tennessee|Claiborne|10|Alabama and Tennessee|12|Alabama, Tennessee
44130|Tennessee|Clay|10|Alabama and Tennessee|12|Alabama, Tennessee
44140|Tennessee|Cocke|10|Alabama and Tennessee|12|Alabama, Tennessee
44150|Tennessee|Coffee|10|Alabama and Tennessee|12|Alabama, Tennessee
44160|Tennessee|Crockett|10|Alabama and Tennessee|12|Alabama, Tennessee
44170|Tennessee|Cumberland|10|Alabama and Tennessee|12|Alabama, Tennessee
44180|Tennessee|Davidson|10|Alabama and Tennessee|12|Alabama, Tennessee
44190|Tennessee|Decatur|10|Alabama and Tennessee|12|Alabama, Tennessee
44200|Tennessee|DeKalb|10|Alabama and Tennessee|12|Alabama, Tennessee
44210|Tennessee|Dickson|10|Alabama and Tennessee|12|Alabama, Tennessee
44220|Tennessee|Dyer|10|Alabama and Tennessee|12|Alabama, Tennessee
44230|Tennessee|Fayette|10|Alabama and Tennessee|12|Alabama, Tennessee
44240|Tennessee|Fentress|10|Alabama and Tennessee|12|Alabama, Tennessee
44250|Tennessee|Franklin|10|Alabama and Tennessee|12|Alabama, Tennessee
44260|Tennessee|Gibson|10|Alabama and Tennessee|12|Alabama, Tennessee
44270|Tennessee|Giles|10|Alabama and Tennessee|12|Alabama, Tennessee
44280|Tennessee|Grainger|10|Alabama and Tennessee|12|Alabama, Tennessee
44290|Tennessee|Greene|10|Alabama and Tennessee|12|Alabama, Tennessee
44300|Tennessee|Grundy|10|Alabama and Tennessee|12|Alabama, Tennessee
44310|Tennessee|Hamblen|10|Alabama and Tennessee|12|Alabama, Tennessee
44320|Tennessee|Hamilton|10|Alabama and Tennessee|12|Alabama, Tennessee
44330|Tennessee|Hancock|10|Alabama and Tennessee|12|Alabama, Tennessee
44340|Tennessee|Hardeman|10|Alabama and Tennessee|12|Alabama, Tennessee
44350|Tennessee|Hardin|10|Alabama and Tennessee|12|Alabama, Tennessee
44360|Tennessee|Hawkins|10|Alabama and Tennessee|12|Alabama, Tennessee
44370|Tennessee|Haywood|10|Alabama and Tennessee|12|Alabama, Tennessee
44380|Tennessee|Henderson|10|Alabama and Tennessee|12|Alabama, Tennessee
44390|Tennessee|Henry|10|Alabama and Tennessee|12|Alabama, Tennessee
44400|Tennessee|Hickman|10|Alabama and Tennessee|12|Alabama, Tennessee
44410|Tennessee|Houston|10|Alabama and Tennessee|12|Alabama, Tennessee
44420|Tennessee|Humphreys|10|Alabama and Tennessee|12|Alabama, Tennessee
44430|Tennessee|Jackson|10|Alabama and Tennessee|12|Alabama, Tennessee
44440|Tennessee|Jefferson|10|Alabama and Tennessee|12|Alabama, Tennessee
44450|Tennessee|Johnson|10|Alabama and Tennessee|12|Alabama, Tennessee
44460|Tennessee|Knox|10|Alabama and Tennessee|12|Alabama, Tennessee
44470|Tennessee|Lake|10|Alabama and Tennessee|12|Alabama, Tennessee
44480|Tennessee|Lauderdale|10|Alabama and Tennessee|12|Alabama, Tennessee
44490|Tennessee|Lawrence|10|Alabama and Tennessee|12|Alabama, Tennessee
44500|Tennessee|Lewis|10|Alabama and Tennessee|12|Alabama, Tennessee
44510|Tennessee|Lincoln|10|Alabama and Tennessee|12|Alabama, Tennessee
44520|Tennessee|Loudon|10|Alabama and Tennessee|12|Alabama, Tennessee
44530|Tennessee|McMinn|10|Alabama and Tennessee|12|Alabama, Tennessee
44540|Tennessee|McNairy|10|Alabama and Tennessee|12|Alabama, Tennessee
44550|Tennessee|Macon|10|Alabama and Tennessee|12|Alabama, Tennessee
44560|Tennessee|Madison|10|Alabama and Tennessee|12|Alabama, Tennessee
44570|Tennessee|Marion|10|Alabama and Tennessee|12|Alabama, Tennessee
44580|Tennessee|Marshall|10|Alabama and Tennessee|12|Alabama, Tennessee
44590|Tennessee|Maury|10|Alabama and Tennessee|12|Alabama, Tennessee
44600|Tennessee|Meigs|10|Alabama and Tennessee|12|Alabama, Tennessee
44610|Tennessee|Monroe|10|Alabama and Tennessee|12|Alabama, Tennessee
44620|Tennessee|Montgomery|10|Alabama and Tennessee|12|Alabama, Tennessee
44630|Tennessee|Moore|10|Alabama and Tennessee|12|Alabama, Tennessee
44640|Tennessee|Morgan|10|Alabama and Tennessee|12|Alabama, Tennessee
44650|Tennessee|Obion|10|Alabama and Tennessee|12|Alabama, Tennessee
44660|Tennessee|Overton|10|Alabama and Tennessee|12|Alabama, Tennessee
44670|Tennessee|Perry|10|Alabama and Tennessee|12|Alabama, Tennessee
44680|Tennessee|Pickett|10|Alabama and Tennessee|12|Alabama, Tennessee
44690|Tennessee|Polk|10|Alabama and Tennessee|12|Alabama, Tennessee
44700|Tennessee|Putnam|10|Alabama and Tennessee|12|Alabama, Tennessee
44710|Tennessee|Rhea|10|Alabama and Tennessee|12|Alabama, Tennessee
44720|Tennessee|Roane|10|Alabama and Tennessee|12|Alabama, Tennessee
44730|Tennessee|Robertson|10|Alabama and Tennessee|12|Alabama, Tennessee
44740|Tennessee|Rutherford|10|Alabama and Tennessee|12|Alabama, Tennessee
44750|Tennessee|Scott|10|Alabama and Tennessee|12|Alabama, Tennessee
44760|Tennessee|Sequatchie|10|Alabama and Tennessee|12|Alabama, Tennessee
44770|Tennessee|Sevier|10|Alabama and Tennessee|12|Alabama, Tennessee
44780|Tennessee|Shelby|10|Alabama and Tennessee|12|Alabama, Tennessee
44790|Tennessee|Smith|10|Alabama and Tennessee|12|Alabama, Tennessee
44800|Tennessee|Stewart|10|Alabama and Tennessee|12|Alabama, Tennessee
44810|Tennessee|Sullivan|10|Alabama and Tennessee|12|Alabama, Tennessee
44820|Tennessee|Sumner|10|Alabama and Tennessee|12|Alabama, Tennessee
44830|Tennessee|Tipton|10|Alabama and Tennessee|12|Alabama, Tennessee
44840|Tennessee|Trousdale|10|Alabama and Tennessee|12|Alabama, Tennessee
44850|Tennessee|Unicoi|10|Alabama and Tennessee|12|Alabama, Tennessee
44860|Tennessee|Union|10|Alabama and Tennessee|12|Alabama, Tennessee
44870|Tennessee|Van Buren|10|Alabama and Tennessee|12|Alabama, Tennessee
44880|Tennessee|Warren|10|Alabama and Tennessee|12|Alabama, Tennessee
44890|Tennessee|Washington|10|Alabama and Tennessee|12|Alabama, Tennessee
44900|Tennessee|Wayne|10|Alabama and Tennessee|12|Alabama, Tennessee
44910|Tennessee|Weakley|10|Alabama and Tennessee|12|Alabama, Tennessee
44920|Tennessee|White|10|Alabama and Tennessee|12|Alabama, Tennessee
44930|Tennessee|Williamson|10|Alabama and Tennessee|12|Alabama, Tennessee
44940|Tennessee|Wilson|10|Alabama and Tennessee|12|Alabama, Tennessee
45000|Texas|Anderson|17|Texas|22|Texas
45010|Texas|Andrews|17|Texas|22|Texas
45020|Texas|Angelina|17|Texas|22|Texas
45030|Texas|Aransas|17|Texas|22|Texas
45040|Texas|Archer|17|Texas|22|Texas
45050|Texas|Armstrong|17|Texas|22|Texas
45060|Texas|Atascosa|17|Texas|22|Texas
45070|Texas|Austin|17|Texas|22|Texas
45080|Texas|Bailey|17|Texas|22|Texas
45090|Texas|Bandera|17|Texas|22|Texas
45100|Texas|Bastrop|17|Texas|22|Texas
45110|Texas|Baylor|17|Texas|22|Texas
45113|Texas|Bee|17|Texas|22|Texas
45120|Texas|Bell|17|Texas|22|Texas
45130|Texas|Bexar|17|Texas|22|Texas
45140|Texas|Blanco|17|Texas|22|Texas
45150|Texas|Borden|17|Texas|22|Texas
45160|Texas|Bosque|17|Texas|22|Texas
45170|Texas|Bowie|17|Texas|22|Texas
45180|Texas|Brazoria|17|Texas|22|Texas
45190|Texas|Brazos|17|Texas|22|Texas
45200|Texas|Brewster|17|Texas|22|Texas
45201|Texas|Briscoe|17|Texas|22|Texas
45210|Texas|Brooks|17|Texas|22|Texas
45220|Texas|Brown|17|Texas|22|Texas
45221|Texas|Burleson|17|Texas|22|Texas
45222|Texas|Burnet|17|Texas|22|Texas
45223|Texas|Caldwell|17|Texas|22|Texas
45224|Texas|Calhoun|17|Texas|22|Texas
45230|Texas|Callahan|17|Texas|22|Texas
45240|Texas|Cameron|17|Texas|22|Texas
45250|Texas|Camp|17|Texas|22|Texas
45251|Texas|Carson|17|Texas|22|Texas
45260|Texas|Cass|17|Texas|22|Texas
45270|Texas|Castro|17|Texas|22|Texas
45280|Texas|Chambers|17|Texas|22|Texas
45281|Texas|Cherokee|17|Texas|22|Texas
45290|Texas|Childress|17|Texas|22|Texas
45291|Texas|Clay|17|Texas|22|Texas
45292|Texas|Cochran|17|Texas|22|Texas
45300|Texas|Coke|17|Texas|22|Texas
45301|Texas|Coleman|17|Texas|22|Texas
45310|Texas|Collin|17|Texas|22|Texas
45311|Texas|Collingsworth|17|Texas|22|Texas
45312|Texas|Colorado|17|Texas|22|Texas
45320|Texas|Comal|17|Texas|22|Texas
45321|Texas|Comanche|17|Texas|22|Texas
45330|Texas|Concho|17|Texas|22|Texas
45340|Texas|Cooke|17|Texas|22|Texas
45341|Texas|Coryell|17|Texas|22|Texas
45350|Texas|Cottle|17|Texas|22|Texas
45360|Texas|Crane|17|Texas|22|Texas
45361|Texas|Crockett|17|Texas|22|Texas
45362|Texas|Crosby|17|Texas|22|Texas
45370|Texas|Culberson|17|Texas|22|Texas
45380|Texas|Dallam|17|Texas|22|Texas
45390|Texas|Dallas|17|Texas|22|Texas
45391|Texas|Dawson|17|Texas|22|Texas
45392|Texas|Deaf Smith|17|Texas|22|Texas
45400|Texas|Delta|17|Texas|22|Texas
45410|Texas|Denton|17|Texas|22|Texas
45420|Texas|DeWitt|17|Texas|22|Texas
45421|Texas|Dickens|17|Texas|22|Texas
45430|Texas|Dimmit|17|Texas|22|Texas
45431|Texas|Donley|17|Texas|22|Texas
45440|Texas|Duval|17|Texas|22|Texas
45450|Texas|Eastland|17|Texas|22|Texas
45451|Texas|Ector|17|Texas|22|Texas
45460|Texas|Edwards|17|Texas|22|Texas
45470|Texas|Ellis|17|Texas|22|Texas
45480|Texas|El Paso|17|Texas|22|Texas
45490|Texas|Erath|17|Texas|22|Texas
45500|Texas|Falls|17|Texas|22|Texas
45510|Texas|Fannin|17|Texas|22|Texas
45511|Texas|Fayette|17|Texas|22|Texas
45520|Texas|Fisher|17|Texas|22|Texas
45521|Texas|Floyd|17|Texas|22|Texas
45522|Texas|Foard|17|Texas|22|Texas
45530|Texas|Fort Bend|17|Texas|22|Texas
45531|Texas|Franklin|17|Texas|22|Texas
45540|Texas|Freestone|17|Texas|22|Texas
45541|Texas|Frio|17|Texas|22|Texas
45542|Texas|Gaines|17|Texas|22|Texas
45550|Texas|Galveston|17|Texas|22|Texas
45551|Texas|Garza|17|Texas|22|Texas
45552|Texas|Gillespie|17|Texas|22|Texas
45560|Texas|Glasscock|17|Texas|22|Texas
45561|Texas|Goliad|17|Texas|22|Texas
45562|Texas|Gonzales|17|Texas|22|Texas
45563|Texas|Gray|17|Texas|22|Texas
45564|Texas|Grayson|17|Texas|22|Texas
45570|Texas|Gregg|17|Texas|22|Texas
45580|Texas|Grimes|17|Texas|22|Texas
45581|Texas|Guadalupe|17|Texas|22|Texas
45582|Texas|Hale|17|Texas|22|Texas
45583|Texas|Hall|17|Texas|22|Texas
45590|Texas|Hamilton|17|Texas|22|Texas
45591|Texas|Hansford|17|Texas|22|Texas
45592|Texas|Hardeman|17|Texas|22|Texas
45600|Texas|Hardin|17|Texas|22|Texas
45610|Texas|Harris|17|Texas|22|Texas
45620|Texas|Harrison|17|Texas|22|Texas
45621|Texas|Hartley|17|Texas|22|Texas
45630|Texas|Haskell|17|Texas|22|Texas
45631|Texas|Hays|17|Texas|22|Texas
45632|Texas|Hemphill|17|Texas|22|Texas
45640|Texas|Henderson|17|Texas|22|Texas
45650|Texas|Hidalgo|17|Texas|22|Texas
45651|Texas|Hill|17|Texas|22|Texas
45652|Texas|Hockley|17|Texas|22|Texas
45653|Texas|Hood|17|Texas|22|Texas
45654|Texas|Hopkins|17|Texas|22|Texas
45660|Texas|Houston|17|Texas|22|Texas
45661|Texas|Howard|17|Texas|22|Texas
45662|Texas|Hudspeth|17|Texas|22|Texas
45670|Texas|Hunt|17|Texas|22|Texas
45671|Texas|Hutchinson|17|Texas|22|Texas
45672|Texas|Irion|17|Texas|22|Texas
45680|Texas|Jack|17|Texas|22|Texas
45681|Texas|Jackson|17|Texas|22|Texas
45690|Texas|Jasper|17|Texas|22|Texas
45691|Texas|Jeff Davis|17|Texas|22|Texas
45700|Texas|Jefferson|17|Texas|22|Texas
45710|Texas|Jim Hogg|17|Texas|22|Texas
45711|Texas|Jim Wells|17|Texas|22|Texas
45720|Texas|Johnson|17|Texas|22|Texas
45721|Texas|Jones|17|Texas|22|Texas
45722|Texas|Karnes|17|Texas|22|Texas
45730|Texas|Kaufman|17|Texas|22|Texas
45731|Texas|Kendall|17|Texas|22|Texas
45732|Texas|Kenedy|17|Texas|22|Texas
45733|Texas|Kent|17|Texas|22|Texas
45734|Texas|Kerr|17|Texas|22|Texas
45740|Texas|Kimble|17|Texas|22|Texas
45741|Texas|King|17|Texas|22|Texas
45742|Texas|Kinney|17|Texas|22|Texas
45743|Texas|Kleberg|17|Texas|22|Texas
45744|Texas|Knox|17|Texas|22|Texas
45750|Texas|Lamar|17|Texas|22|Texas
45751|Texas|Lamb|17|Texas|22|Texas
45752|Texas|Lampasas|17|Texas|22|Texas
45753|Texas|La Salle|17|Texas|22|Texas
45754|Texas|Lavaca|17|Texas|22|Texas
45755|Texas|Lee|17|Texas|22|Texas
45756|Texas|Leon|17|Texas|22|Texas
45757|Texas|Liberty|17|Texas|22|Texas
45758|Texas|Limestone|17|Texas|22|Texas
45759|Texas|Lipscomb|17|Texas|22|Texas
45760|Texas|Live Oak|17|Texas|22|Texas
45761|Texas|Llano|17|Texas|22|Texas
45762|Texas|Loving|17|Texas|22|Texas
45770|Texas|Lubbock|17|Texas|22|Texas
45771|Texas|Lynn|17|Texas|22|Texas
45772|Texas|McCulloch|17|Texas|22|Texas
45780|Texas|McLennan|17|Texas|22|Texas
45781|Texas|McMullen|17|Texas|22|Texas
45782|Texas|Madison|17|Texas|22|Texas
45783|Texas|Marion|17|Texas|22|Texas
45784|Texas|Martin|17|Texas|22|Texas
45785|Texas|Mason|17|Texas|22|Texas
45790|Texas|Matagorda|17|Texas|22|Texas
45791|Texas|Maverick|17|Texas|22|Texas
45792|Texas|Medina|17|Texas|22|Texas
45793|Texas|Menard|17|Texas|22|Texas
45794|Texas|Midland|17|Texas|22|Texas
45795|Texas|Milam|17|Texas|22|Texas
45796|Texas|Mills|17|Texas|22|Texas
45797|Texas|Mitchell|17|Texas|22|Texas
45800|Texas|Montague|17|Texas|22|Texas
45801|Texas|Montgomery|17|Texas|22|Texas
45802|Texas|Moore|17|Texas|22|Texas
45803|Texas|Morris|17|Texas|22|Texas
45804|Texas|Motley|17|Texas|22|Texas
45810|Texas|Nacogdoches|17|Texas|22|Texas
45820|Texas|Navarro|17|Texas|22|Texas
45821|Texas|Newton|17|Texas|22|Texas
45822|Texas|Nolan|17|Texas|22|Texas
45830|Texas|Nueces|17|Texas|22|Texas
45831|Texas|Ochiltree|17|Texas|22|Texas
45832|Texas|Oldham|17|Texas|22|Texas
45840|Texas|Orange|17|Texas|22|Texas
45841|Texas|Palo Pinto|17|Texas|22|Texas
45842|Texas|Panola|17|Texas|22|Texas
45843|Texas|Parker|17|Texas|22|Texas
45844|Texas|Parmer|17|Texas|22|Texas
45845|Texas|Pecos|17|Texas|22|Texas
45850|Texas|Polk|17|Texas|22|Texas
45860|Texas|Potter|17|Texas|22|Texas
45861|Texas|Presidio|17|Texas|22|Texas
45870|Texas|Rains|17|Texas|22|Texas
45871|Texas|Randall|17|Texas|22|Texas
45872|Texas|Reagan|17|Texas|22|Texas
45873|Texas|Real|17|Texas|22|Texas
