CONTRACT_ID|PLAN_ID|SEGMENT_ID|RXCUI|COPAY
S4802|144|000|2205454|35
S4802|144|000|2206092|35
S4802|144|000|2206099|35
S4802|145|000|213442|35
S4802|145|000|285018|35
S4802|145|000|311027|35
S4802|145|000|311033|35
S4802|145|000|351926|35
S4802|145|000|616238|35
S4802|145|000|847232|35
S4802|145|000|847241|35
S4802|145|000|977840|35
S4802|145|000|977842|35
S4802|145|000|1604544|35
S4802|145|000|1653198|35
S4802|145|000|1653204|35
S4802|145|000|1670016|35
S4802|145|000|1670023|35
S4802|145|000|1736863|35
S4802|145|000|1859000|35
S4802|145|000|1860172|35
S4802|145|000|1986354|35
S4802|145|000|1986356|35
S4802|145|000|2002420|35
S4802|145|000|2049380|35
S4802|145|000|2107522|35
S4802|145|000|2205454|35
S4802|145|000|2206092|35
S4802|145|000|2206099|35
S4802|146|000|213442|35
S4802|146|000|285018|35
S4802|146|000|311027|35
S4802|146|000|311033|35
S4802|146|000|351926|35
S4802|146|000|616238|35
S4802|146|000|847232|35
S4802|146|000|847241|35
S4802|146|000|977840|35
S4802|146|000|977842|35
S4802|146|000|1604544|35
S4802|146|000|1653198|35
S4802|146|000|1653204|35
S4802|146|000|1670016|35
S4802|146|000|1670023|35
S4802|146|000|1736863|35
S4802|146|000|1859000|35
S4802|146|000|1860172|35
S4802|146|000|1986354|35
S4802|146|000|1986356|35
S4802|146|000|2002420|35
S4802|146|000|2049380|35
S4802|146|000|2107522|35
S4802|146|000|2205454|35
S4802|146|000|2206092|35
S4802|146|000|2206099|35
S4802|147|000|213442|35
S4802|147|000|285018|35
S4802|147|000|311027|35
S4802|147|000|311033|35
S4802|147|000|351926|35
S4802|147|000|616238|35
S4802|147|000|847232|35
S4802|147|000|847241|35
S4802|147|000|977840|35
S4802|147|000|977842|35
S4802|147|000|1604544|35
S4802|147|000|1653198|35
S4802|147|000|1653204|35
S4802|147|000|1670016|35
S4802|147|000|1670023|35
S4802|147|000|1736863|35
S4802|147|000|1859000|35
S4802|147|000|1860172|35
S4802|147|000|1986354|35
S4802|147|000|1986356|35
S4802|147|000|2002420|35
S4802|147|000|2049380|35
S4802|147|000|2107522|35
S4802|147|000|2205454|35
S4802|147|000|2206092|35
S4802|147|000|2206099|35
S4802|148|000|213442|35
S4802|148|000|285018|35
S4802|148|000|311027|35
S4802|148|000|311033|35
S4802|148|000|351926|35
S4802|148|000|616238|35
S4802|148|000|847232|35
S4802|148|000|847241|35
S4802|148|000|977840|35
S4802|148|000|977842|35
S4802|148|000|1604544|35
S4802|148|000|1653198|35
S4802|148|000|1653204|35
S4802|148|000|1670016|35
S4802|148|000|1670023|35
S4802|148|000|1736863|35
S4802|148|000|1859000|35
S4802|148|000|1860172|35
S4802|148|000|1986354|35
S4802|148|000|1986356|35
S4802|148|000|2002420|35
S4802|148|000|2049380|35
S4802|148|000|2107522|35
S4802|148|000|2205454|35
S4802|148|000|2206092|35
S4802|148|000|2206099|35
S4802|149|000|213442|35
S4802|149|000|285018|35
S4802|149|000|311027|35
S4802|149|000|311033|35
S4802|149|000|351926|35
S4802|149|000|616238|35
S4802|149|000|847232|35
S4802|149|000|847241|35
S4802|149|000|977840|35
S4802|149|000|977842|35
S4802|149|000|1604544|35
S4802|149|000|1653198|35
S4802|149|000|1653204|35
S4802|149|000|1670016|35
S4802|149|000|1670023|35
S4802|149|000|1736863|35
S4802|149|000|1859000|35
S4802|149|000|1860172|35
S4802|149|000|1986354|35
S4802|149|000|1986356|35
S4802|149|000|2002420|35
S4802|149|000|2049380|35
S4802|149|000|2107522|35
S4802|149|000|2205454|35
S4802|149|000|2206092|35
S4802|149|000|2206099|35
S4802|150|000|213442|35
S4802|150|000|285018|35
S4802|150|000|311027|35
S4802|150|000|311033|35
S4802|150|000|351926|35
S4802|150|000|616238|35
S4802|150|000|847232|35
S4802|150|000|847241|35
S4802|150|000|977840|35
S4802|150|000|977842|35
S4802|150|000|1604544|35
S4802|150|000|1653198|35
S4802|150|000|1653204|35
S4802|150|000|1670016|35
S4802|150|000|1670023|35
S4802|150|000|1736863|35
S4802|150|000|1859000|35
S4802|150|000|1860172|35
S4802|150|000|1986354|35
S4802|150|000|1986356|35
S4802|150|000|2002420|35
S4802|150|000|2049380|35
S4802|150|000|2107522|35
S4802|150|000|2205454|35
S4802|150|000|2206092|35
S4802|150|000|2206099|35
S4802|151|000|213442|35
S4802|151|000|285018|35
S4802|151|000|311027|35
S4802|151|000|311033|35
S4802|151|000|351926|35
S4802|151|000|616238|35
S4802|151|000|847232|35
S4802|151|000|847241|35
S4802|151|000|977840|35
S4802|151|000|977842|35
S4802|151|000|1604544|35
S4802|151|000|1653198|35
S4802|151|000|1653204|35
S4802|151|000|1670016|35
S4802|151|000|1670023|35
S4802|151|000|1736863|35
S4802|151|000|1859000|35
S4802|151|000|1860172|35
S4802|151|000|1986354|35
S4802|151|000|1986356|35
S4802|151|000|2002420|35
S4802|151|000|2049380|35
S4802|151|000|2107522|35
S4802|151|000|2205454|35
S4802|151|000|2206092|35
S4802|151|000|2206099|35
S4802|152|000|213442|35
S4802|152|000|285018|35
S4802|152|000|311027|35
S4802|152|000|311033|35
S4802|152|000|351926|35
S4802|152|000|616238|35
S4802|152|000|847232|35
S4802|152|000|847241|35
S4802|152|000|977840|35
S4802|152|000|977842|35
S4802|152|000|1604544|35
S4802|152|000|1653198|35
S4802|152|000|1653204|35
S4802|152|000|1670016|35
S4802|152|000|1670023|35
S4802|152|000|1736863|35
S4802|152|000|1859000|35
S4802|152|000|1860172|35
S4802|152|000|1986354|35
S4802|152|000|1986356|35
S4802|152|000|2002420|35
S4802|152|000|2049380|35
S4802|152|000|2107522|35
S4802|152|000|2205454|35
S4802|152|000|2206092|35
S4802|152|000|2206099|35
S4802|153|000|213442|35
S4802|153|000|285018|35
S4802|153|000|311027|35
S4802|153|000|311033|35
S4802|153|000|351926|35
S4802|153|000|616238|35
S4802|153|000|847232|35
S4802|153|000|847241|35
S4802|153|000|977840|35
S4802|153|000|977842|35
S4802|153|000|1604544|35
S4802|153|000|1653198|35
S4802|153|000|1653204|35
S4802|153|000|1670016|35
S4802|153|000|1670023|35
S4802|153|000|1736863|35
S4802|153|000|1859000|35
S4802|153|000|1860172|35
S4802|153|000|1986354|35
S4802|153|000|1986356|35
S4802|153|000|2002420|35
S4802|153|000|2049380|35
S4802|153|000|2107522|35
S4802|153|000|2205454|35
S4802|153|000|2206092|35
S4802|153|000|2206099|35
S4802|154|000|213442|35
S4802|154|000|285018|35
S4802|154|000|311027|35
S4802|154|000|311033|35
S4802|154|000|351926|35
S4802|154|000|616238|35
S4802|154|000|847232|35
S4802|154|000|847241|35
S4802|154|000|977840|35
S4802|154|000|977842|35
S4802|154|000|1604544|35
S4802|154|000|1653198|35
S4802|154|000|1653204|35
S4802|154|000|1670016|35
S4802|154|000|1670023|35
S4802|154|000|1736863|35
S4802|154|000|1859000|35
S4802|154|000|1860172|35
S4802|154|000|1986354|35
S4802|154|000|1986356|35
S4802|154|000|2002420|35
S4802|154|000|2049380|35
S4802|154|000|2107522|35
S4802|154|000|2205454|35
S4802|154|000|2206092|35
S4802|154|000|2206099|35
S4802|155|000|213442|35
S4802|155|000|285018|35
S4802|155|000|311027|35
S4802|155|000|311033|35
S4802|155|000|351926|35
S4802|155|000|616238|35
S4802|155|000|847232|35
S4802|155|000|847241|35
S4802|155|000|977840|35
S4802|155|000|977842|35
S4802|155|000|1604544|35
S4802|155|000|1653198|35
S4802|155|000|1653204|35
S4802|155|000|1670016|35
S4802|155|000|1670023|35
S4802|155|000|1736863|35
S4802|155|000|1859000|35
S4802|155|000|1860172|35
S4802|155|000|1986354|35
S4802|155|000|1986356|35
S4802|155|000|2002420|35
S4802|155|000|2049380|35
S4802|155|000|2107522|35
S4802|155|000|2205454|35
S4802|155|000|2206092|35
S4802|155|000|2206099|35
S4802|156|000|213442|35
S4802|156|000|285018|35
S4802|156|000|311027|35
S4802|156|000|311033|35
S4802|156|000|351926|35
S4802|156|000|616238|35
S4802|156|000|847232|35
S4802|156|000|847241|35
S4802|156|000|977840|35
S4802|156|000|977842|35
S4802|156|000|1604544|35
S4802|156|000|1653198|35
S4802|156|000|1653204|35
S4802|156|000|1670016|35
S4802|156|000|1670023|35
S4802|156|000|1736863|35
S4802|156|000|1859000|35
S4802|156|000|1860172|35
S4802|156|000|1986354|35
S4802|156|000|1986356|35
S4802|156|000|2002420|35
S4802|156|000|2049380|35
S4802|156|000|2107522|35
S4802|156|000|2205454|35
S4802|156|000|2206092|35
S4802|156|000|2206099|35
S4802|157|000|213442|35
S4802|157|000|285018|35
S4802|157|000|311027|35
S4802|157|000|311033|35
S4802|157|000|351926|35
S4802|157|000|616238|35
S4802|157|000|847232|35
S4802|157|000|847241|35
S4802|157|000|977840|35
S4802|157|000|977842|35
S4802|157|000|1604544|35
S4802|157|000|1653198|35
S4802|157|000|1653204|35
S4802|157|000|1670016|35
S4802|157|000|1670023|35
S4802|157|000|1736863|35
S4802|157|000|1859000|35
S4802|157|000|1860172|35
S4802|157|000|1986354|35
S4802|157|000|1986356|35
S4802|157|000|2002420|35
S4802|157|000|2049380|35
S4802|157|000|2107522|35
S4802|157|000|2205454|35
S4802|157|000|2206092|35
S4802|157|000|2206099|35
S4802|158|000|213442|35
S4802|158|000|285018|35
S4802|158|000|311027|35
S4802|158|000|311033|35
S4802|158|000|351926|35
S4802|158|000|616238|35
S4802|158|000|847232|35
S4802|158|000|847241|35
S4802|158|000|977840|35
S4802|158|000|977842|35
S4802|158|000|1604544|35
S4802|158|000|1653198|35
S4802|158|000|1653204|35
S4802|158|000|1670016|35
S4802|158|000|1670023|35
S4802|158|000|1736863|35
S4802|158|000|1859000|35
S4802|158|000|1860172|35
S4802|158|000|1986354|35
S4802|158|000|1986356|35
S4802|158|000|2002420|35
S4802|158|000|2049380|35
S4802|158|000|2107522|35
S4802|158|000|2205454|35
S4802|158|000|2206092|35
S4802|158|000|2206099|35
S4802|159|000|213442|35
S4802|159|000|285018|35
S4802|159|000|311027|35
S4802|159|000|311033|35
S4802|159|000|351926|35
S4802|159|000|616238|35
S4802|159|000|847232|35
S4802|159|000|847241|35
S4802|159|000|977840|35
S4802|159|000|977842|35
S4802|159|000|1604544|35
S4802|159|000|1653198|35
S4802|159|000|1653204|35
S4802|159|000|1670016|35
S4802|159|000|1670023|35
S4802|159|000|1736863|35
S4802|159|000|1859000|35
S4802|159|000|1860172|35
S4802|159|000|1986354|35
S4802|159|000|1986356|35
S4802|159|000|2002420|35
S4802|159|000|2049380|35
S4802|159|000|2107522|35
S4802|159|000|2205454|35
S4802|159|000|2206092|35
S4802|159|000|2206099|35
S4802|160|000|213442|35
S4802|160|000|285018|35
S4802|160|000|311027|35
S4802|160|000|311033|35
S4802|160|000|351926|35
S4802|160|000|616238|35
S4802|160|000|847232|35
S4802|160|000|847241|35
S4802|160|000|977840|35
S4802|160|000|977842|35
S4802|160|000|1604544|35
S4802|160|000|1653198|35
S4802|160|000|1653204|35
S4802|160|000|1670016|35
S4802|160|000|1670023|35
S4802|160|000|1736863|35
S4802|160|000|1859000|35
S4802|160|000|1860172|35
S4802|160|000|1986354|35
S4802|160|000|1986356|35
S4802|160|000|2002420|35
S4802|160|000|2049380|35
S4802|160|000|2107522|35
S4802|160|000|2205454|35
S4802|160|000|2206092|35
S4802|160|000|2206099|35
S4802|161|000|213442|35
S4802|161|000|285018|35
S4802|161|000|311027|35
S4802|161|000|311033|35
S4802|161|000|351926|35
S4802|161|000|616238|35
S4802|161|000|847232|35
S4802|161|000|847241|35
S4802|161|000|977840|35
S4802|161|000|977842|35
S4802|161|000|1604544|35
S4802|161|000|1653198|35
S4802|161|000|1653204|35
S4802|161|000|1670016|35
S4802|161|000|1670023|35
S4802|161|000|1736863|35
S4802|161|000|1859000|35
S4802|161|000|1860172|35
S4802|161|000|1986354|35
S4802|161|000|1986356|35
S4802|161|000|2002420|35
S4802|161|000|2049380|35
S4802|161|000|2107522|35
S4802|161|000|2205454|35
S4802|161|000|2206092|35
S4802|161|000|2206099|35
S4802|162|000|213442|35
S4802|162|000|285018|35
S4802|162|000|311027|35
S4802|162|000|311033|35
S4802|162|000|351926|35
S4802|162|000|616238|35
S4802|162|000|847232|35
S4802|162|000|847241|35
S4802|162|000|977840|35
S4802|162|000|977842|35
S4802|162|000|1604544|35
S4802|162|000|1653198|35
S4802|162|000|1653204|35
S4802|162|000|1670016|35
S4802|162|000|1670023|35
S4802|162|000|1736863|35
S4802|162|000|1859000|35
S4802|162|000|1860172|35
S4802|162|000|1986354|35
S4802|162|000|1986356|35
S4802|162|000|2002420|35
S4802|162|000|2049380|35
S4802|162|000|2107522|35
S4802|162|000|2205454|35
S4802|162|000|2206092|35
S4802|162|000|2206099|35
S4802|163|000|213442|35
S4802|163|000|285018|35
S4802|163|000|311027|35
S4802|163|000|311033|35
S4802|163|000|351926|35
S4802|163|000|616238|35
S4802|163|000|847232|35
S4802|163|000|847241|35
S4802|163|000|977840|35
S4802|163|000|977842|35
S4802|163|000|1604544|35
S4802|163|000|1653198|35
S4802|163|000|1653204|35
S4802|163|000|1670016|35
S4802|163|000|1670023|35
S4802|163|000|1736863|35
S4802|163|000|1859000|35
S4802|163|000|1860172|35
S4802|163|000|1986354|35
S4802|163|000|1986356|35
S4802|163|000|2002420|35
S4802|163|000|2049380|35
S4802|163|000|2107522|35
S4802|163|000|2205454|35
S4802|163|000|2206092|35
S4802|163|000|2206099|35
S4802|164|000|213442|35
S4802|164|000|285018|35
S4802|164|000|311027|35
S4802|164|000|311033|35
S4802|164|000|351926|35
S4802|164|000|616238|35
S4802|164|000|847232|35
S4802|164|000|847241|35
S4802|164|000|977840|35
S4802|164|000|977842|35
S4802|164|000|1604544|35
S4802|164|000|1653198|35
S4802|164|000|1653204|35
S4802|164|000|1670016|35
S4802|164|000|1670023|35
S4802|164|000|1736863|35
S4802|164|000|1859000|35
S4802|164|000|1860172|35
S4802|164|000|1986354|35
S4802|164|000|1986356|35
S4802|164|000|2002420|35
S4802|164|000|2049380|35
S4802|164|000|2107522|35
S4802|164|000|2205454|35
S4802|164|000|2206092|35
S4802|164|000|2206099|35
S4802|165|000|213442|35
S4802|165|000|285018|35
S4802|165|000|311027|35
S4802|165|000|311033|35
S4802|165|000|351926|35
S4802|165|000|616238|35
S4802|165|000|847232|35
S4802|165|000|847241|35
S4802|165|000|977840|35
S4802|165|000|977842|35
S4802|165|000|1604544|35
S4802|165|000|1653198|35
S4802|165|000|1653204|35
S4802|165|000|1670016|35
S4802|165|000|1670023|35
S4802|165|000|1736863|35
S4802|165|000|1859000|35
S4802|165|000|1860172|35
S4802|165|000|1986354|35
S4802|165|000|1986356|35
S4802|165|000|2002420|35
S4802|165|000|2049380|35
S4802|165|000|2107522|35
S4802|165|000|2205454|35
S4802|165|000|2206092|35
S4802|165|000|2206099|35
S4802|204|000|213442|35
S4802|204|000|285018|35
S4802|204|000|311027|35
S4802|204|000|311033|35
S4802|204|000|351926|35
S4802|204|000|616238|35
S4802|204|000|847232|35
S4802|204|000|847241|35
S4802|204|000|977840|35
S4802|204|000|977842|35
S4802|204|000|1604544|35
S4802|204|000|1653198|35
S4802|204|000|1653204|35
S4802|204|000|1670016|35
S4802|204|000|1670023|35
S4802|204|000|1736863|35
S4802|204|000|1859000|35
S4802|204|000|1860172|35
S4802|204|000|1986354|35
S4802|204|000|1986356|35
S4802|204|000|2002420|35
S4802|204|000|2049380|35
S4802|204|000|2107522|35
S4802|204|000|2205454|35
S4802|204|000|2206092|35
S4802|204|000|2206099|35
S4802|205|000|213442|35
S4802|205|000|285018|35
S4802|205|000|311027|35
S4802|205|000|311033|35
S4802|205|000|351926|35
S4802|205|000|616238|35
S4802|205|000|847232|35
S4802|205|000|847241|35
S4802|205|000|977840|35
S4802|205|000|977842|35
S4802|205|000|1604544|35
S4802|205|000|1653198|35
S4802|205|000|1653204|35
S4802|205|000|1670016|35
S4802|205|000|1670023|35
S4802|205|000|1736863|35
S4802|205|000|1859000|35
S4802|205|000|1860172|35
S4802|205|000|1986354|35
S4802|205|000|1986356|35
S4802|205|000|2002420|35
S4802|205|000|2049380|35
S4802|205|000|2107522|35
S4802|205|000|2205454|35
S4802|205|000|2206092|35
S4802|205|000|2206099|35
S4802|206|000|213442|35
S4802|206|000|285018|35
S4802|206|000|311027|35
S4802|206|000|311033|35
S4802|206|000|351926|35
S4802|206|000|616238|35
S4802|206|000|847232|35
S4802|206|000|847241|35
S4802|206|000|977840|35
S4802|206|000|977842|35
S4802|206|000|1604544|35
S4802|206|000|1653198|35
S4802|206|000|1653204|35
S4802|206|000|1670016|35
S4802|206|000|1670023|35
S4802|206|000|1736863|35
S4802|206|000|1859000|35
S4802|206|000|1860172|35
S4802|206|000|1986354|35
S4802|206|000|1986356|35
S4802|206|000|2002420|35
S4802|206|000|2049380|35
S4802|206|000|2107522|35
S4802|206|000|2205454|35
S4802|206|000|2206092|35
S4802|206|000|2206099|35
S4802|207|000|213442|35
S4802|207|000|285018|35
S4802|207|000|311027|35
S4802|207|000|311033|35
S4802|207|000|351926|35
S4802|207|000|616238|35
S4802|207|000|847232|35
S4802|207|000|847241|35
S4802|207|000|977840|35
S4802|207|000|977842|35
S4802|207|000|1604544|35
S4802|207|000|1653198|35
S4802|207|000|1653204|35
S4802|207|000|1670016|35
S4802|207|000|1670023|35
S4802|207|000|1736863|35
S4802|207|000|1859000|35
S4802|207|000|1860172|35
S4802|207|000|1986354|35
S4802|207|000|1986356|35
S4802|207|000|2002420|35
S4802|207|000|2049380|35
S4802|207|000|2107522|35
S4802|207|000|2205454|35
S4802|207|000|2206092|35
S4802|207|000|2206099|35
S4802|208|000|213442|35
S4802|208|000|285018|35
S4802|208|000|311027|35
S4802|208|000|311033|35
S4802|208|000|351926|35
S4802|208|000|616238|35
S4802|208|000|847232|35
S4802|208|000|847241|35
S4802|208|000|977840|35
S4802|208|000|977842|35
S4802|208|000|1604544|35
S4802|208|000|1653198|35
S4802|208|000|1653204|35
S4802|208|000|1670016|35
S4802|208|000|1670023|35
S4802|208|000|1736863|35
S4802|208|000|1859000|35
S4802|208|000|1860172|35
S4802|208|000|1986354|35
S4802|208|000|1986356|35
S4802|208|000|2002420|35
S4802|208|000|2049380|35
S4802|208|000|2107522|35
S4802|208|000|2205454|35
S4802|208|000|2206092|35
S4802|208|000|2206099|35
S4802|209|000|213442|35
S4802|209|000|285018|35
S4802|209|000|311027|35
S4802|209|000|311033|35
S4802|209|000|351926|35
S4802|209|000|616238|35
S4802|209|000|847232|35
S4802|209|000|847241|35
S4802|209|000|977840|35
S4802|209|000|977842|35
S4802|209|000|1604544|35
S4802|209|000|1653198|35
S4802|209|000|1653204|35
S4802|209|000|1670016|35
S4802|209|000|1670023|35
S4802|209|000|1736863|35
S4802|209|000|1859000|35
S4802|209|000|1860172|35
S4802|209|000|1986354|35
S4802|209|000|1986356|35
S4802|209|000|2002420|35
S4802|209|000|2049380|35
S4802|209|000|2107522|35
S4802|209|000|2205454|35
S4802|209|000|2206092|35
S4802|209|000|2206099|35
S4802|210|000|213442|35
S4802|210|000|285018|35
S4802|210|000|311027|35
S4802|210|000|311033|35
S4802|210|000|351926|35
S4802|210|000|616238|35
S4802|210|000|847232|35
S4802|210|000|847241|35
S4802|210|000|977840|35
S4802|210|000|977842|35
S4802|210|000|1604544|35
S4802|210|000|1653198|35
S4802|210|000|1653204|35
S4802|210|000|1670016|35
S4802|210|000|1670023|35
S4802|210|000|1736863|35
S4802|210|000|1859000|35
S4802|210|000|1860172|35
S4802|210|000|1986354|35
S4802|210|000|1986356|35
S4802|210|000|2002420|35
S4802|210|000|2049380|35
S4802|210|000|2107522|35
S4802|210|000|2205454|35
S4802|210|000|2206092|35
S4802|210|000|2206099|35
S4802|211|000|213442|35
S4802|211|000|285018|35
S4802|211|000|311027|35
S4802|211|000|311033|35
S4802|211|000|351926|35
S4802|211|000|616238|35
S4802|211|000|847232|35
S4802|211|000|847241|35
S4802|211|000|977840|35
S4802|211|000|977842|35
S4802|211|000|1604544|35
S4802|211|000|1653198|35
S4802|211|000|1653204|35
S4802|211|000|1670016|35
S4802|211|000|1670023|35
S4802|211|000|1736863|35
S4802|211|000|1859000|35
S4802|211|000|1860172|35
S4802|211|000|1986354|35
S4802|211|000|1986356|35
S4802|211|000|2002420|35
S4802|211|000|2049380|35
S4802|211|000|2107522|35
S4802|211|000|2205454|35
S4802|211|000|2206092|35
S4802|211|000|2206099|35
S4802|212|000|213442|35
S4802|212|000|285018|35
S4802|212|000|311027|35
S4802|212|000|311033|35
S4802|212|000|351926|35
S4802|212|000|616238|35
S4802|212|000|847232|35
S4802|212|000|847241|35
S4802|212|000|977840|35
S4802|212|000|977842|35
S4802|212|000|1604544|35
S4802|212|000|1653198|35
S4802|212|000|1653204|35
S4802|212|000|1670016|35
S4802|212|000|1670023|35
S4802|212|000|1736863|35
S4802|212|000|1859000|35
S4802|212|000|1860172|35
S4802|212|000|1986354|35
S4802|212|000|1986356|35
S4802|212|000|2002420|35
S4802|212|000|2049380|35
S4802|212|000|2107522|35
S4802|212|000|2205454|35
S4802|212|000|2206092|35
S4802|212|000|2206099|35
S4802|213|000|213442|35
S4802|213|000|285018|35
S4802|213|000|311027|35
S4802|213|000|311033|35
S4802|213|000|351926|35
S4802|213|000|616238|35
S4802|213|000|847232|35
S4802|213|000|847241|35
S4802|213|000|977840|35
S4802|213|000|977842|35
S4802|213|000|1604544|35
S4802|213|000|1653198|35
S4802|213|000|1653204|35
S4802|213|000|1670016|35
S4802|213|000|1670023|35
S4802|213|000|1736863|35
S4802|213|000|1859000|35
S4802|213|000|1860172|35
S4802|213|000|1986354|35
S4802|213|000|1986356|35
S4802|213|000|2002420|35
S4802|213|000|2049380|35
S4802|213|000|2107522|35
S4802|213|000|2205454|35
S4802|213|000|2206092|35
S4802|213|000|2206099|35
S4802|214|000|213442|35
S4802|214|000|285018|35
S4802|214|000|311027|35
S4802|214|000|311033|35
S4802|214|000|351926|35
S4802|214|000|616238|35
S4802|214|000|847232|35
S4802|214|000|847241|35
S4802|214|000|977840|35
S4802|214|000|977842|35
S4802|214|000|1604544|35
S4802|214|000|1653198|35
S4802|214|000|1653204|35
S4802|214|000|1670016|35
S4802|214|000|1670023|35
S4802|214|000|1736863|35
S4802|214|000|1859000|35
S4802|214|000|1860172|35
S4802|214|000|1986354|35
S4802|214|000|1986356|35
S4802|214|000|2002420|35
S4802|214|000|2049380|35
S4802|214|000|2107522|35
S4802|214|000|2205454|35
S4802|214|000|2206092|35
S4802|214|000|2206099|35
S4802|215|000|213442|35
S4802|215|000|285018|35
S4802|215|000|311027|35
S4802|215|000|311033|35
S4802|215|000|351926|35
S4802|215|000|616238|35
S4802|215|000|847232|35
S4802|215|000|847241|35
S4802|215|000|977840|35
S4802|215|000|977842|35
S4802|215|000|1604544|35
S4802|215|000|1653198|35
S4802|215|000|1653204|35
S4802|215|000|1670016|35
S4802|215|000|1670023|35
S4802|215|000|1736863|35
S4802|215|000|1859000|35
S4802|215|000|1860172|35
S4802|215|000|1986354|35
S4802|215|000|1986356|35
S4802|215|000|2002420|35
S4802|215|000|2049380|35
S4802|215|000|2107522|35
S4802|215|000|2205454|35
S4802|215|000|2206092|35
S4802|215|000|2206099|35
S4802|216|000|213442|35
S4802|216|000|285018|35
S4802|216|000|311027|35
S4802|216|000|311033|35
S4802|216|000|351926|35
S4802|216|000|616238|35
S4802|216|000|847232|35
S4802|216|000|847241|35
S4802|216|000|977840|35
S4802|216|000|977842|35
S4802|216|000|1604544|35
S4802|216|000|1653198|35
S4802|216|000|1653204|35
S4802|216|000|1670016|35
S4802|216|000|1670023|35
S4802|216|000|1736863|35
S4802|216|000|1859000|35
S4802|216|000|1860172|35
S4802|216|000|1986354|35
S4802|216|000|1986356|35
S4802|216|000|2002420|35
S4802|216|000|2049380|35
S4802|216|000|2107522|35
S4802|216|000|2205454|35
S4802|216|000|2206092|35
S4802|216|000|2206099|35
S4802|217|000|213442|35
S4802|217|000|285018|35
S4802|217|000|311027|35
S4802|217|000|311033|35
S4802|217|000|351926|35
S4802|217|000|616238|35
S4802|217|000|847232|35
S4802|217|000|847241|35
S4802|217|000|977840|35
S4802|217|000|977842|35
S4802|217|000|1604544|35
S4802|217|000|1653198|35
S4802|217|000|1653204|35
S4802|217|000|1670016|35
S4802|217|000|1670023|35
S4802|217|000|1736863|35
S4802|217|000|1859000|35
S4802|217|000|1860172|35
S4802|217|000|1986354|35
S4802|217|000|1986356|35
S4802|217|000|2002420|35
S4802|217|000|2049380|35
S4802|217|000|2107522|35
S4802|217|000|2205454|35
S4802|217|000|2206092|35
S4802|217|000|2206099|35
S4802|218|000|213442|35
S4802|218|000|285018|35
S4802|218|000|311027|35
S4802|218|000|311033|35
S4802|218|000|351926|35
S4802|218|000|616238|35
S4802|218|000|847232|35
S4802|218|000|847241|35
S4802|218|000|977840|35
S4802|218|000|977842|35
S4802|218|000|1604544|35
S4802|218|000|1653198|35
S4802|218|000|1653204|35
S4802|218|000|1670016|35
S4802|218|000|1670023|35
S4802|218|000|1736863|35
S4802|218|000|1859000|35
S4802|218|000|1860172|35
S4802|218|000|1986354|35
S4802|218|000|1986356|35
S4802|218|000|2002420|35
S4802|218|000|2049380|35
S4802|218|000|2107522|35
S4802|218|000|2205454|35
S4802|218|000|2206092|35
S4802|218|000|2206099|35
S4802|219|000|213442|35
S4802|219|000|285018|35
S4802|219|000|311027|35
S4802|219|000|311033|35
S4802|219|000|351926|35
S4802|219|000|616238|35
S4802|219|000|847232|35
S4802|219|000|847241|35
S4802|219|000|977840|35
S4802|219|000|977842|35
S4802|219|000|1604544|35
S4802|219|000|1653198|35
S4802|219|000|1653204|35
S4802|219|000|1670016|35
S4802|219|000|1670023|35
S4802|219|000|1736863|35
S4802|219|000|1859000|35
S4802|219|000|1860172|35
S4802|219|000|1986354|35
S4802|219|000|1986356|35
S4802|219|000|2002420|35
S4802|219|000|2049380|35
S4802|219|000|2107522|35
S4802|219|000|2205454|35
S4802|219|000|2206092|35
S4802|219|000|2206099|35
S4802|220|000|213442|35
S4802|220|000|285018|35
S4802|220|000|311027|35
S4802|220|000|311033|35
S4802|220|000|351926|35
S4802|220|000|616238|35
S4802|220|000|847232|35
S4802|220|000|847241|35
S4802|220|000|977840|35
S4802|220|000|977842|35
S4802|220|000|1604544|35
S4802|220|000|1653198|35
S4802|220|000|1653204|35
S4802|220|000|1670016|35
S4802|220|000|1670023|35
S4802|220|000|1736863|35
S4802|220|000|1859000|35
S4802|220|000|1860172|35
S4802|220|000|1986354|35
S4802|220|000|1986356|35
S4802|220|000|2002420|35
S4802|220|000|2049380|35
S4802|220|000|2107522|35
S4802|220|000|2205454|35
S4802|220|000|2206092|35
S4802|220|000|2206099|35
S4802|221|000|213442|35
S4802|221|000|285018|35
S4802|221|000|311027|35
S4802|221|000|311033|35
S4802|221|000|351926|35
S4802|221|000|616238|35
S4802|221|000|847232|35
S4802|221|000|847241|35
S4802|221|000|977840|35
S4802|221|000|977842|35
S4802|221|000|1604544|35
S4802|221|000|1653198|35
S4802|221|000|1653204|35
S4802|221|000|1670016|35
S4802|221|000|1670023|35
S4802|221|000|1736863|35
S4802|221|000|1859000|35
S4802|221|000|1860172|35
S4802|221|000|1986354|35
S4802|221|000|1986356|35
S4802|221|000|2002420|35
S4802|221|000|2049380|35
S4802|221|000|2107522|35
S4802|221|000|2205454|35
S4802|221|000|2206092|35
S4802|221|000|2206099|35
S4802|222|000|213442|35
S4802|222|000|285018|35
S4802|222|000|311027|35
S4802|222|000|311033|35
S4802|222|000|351926|35
S4802|222|000|616238|35
S4802|222|000|847232|35
S4802|222|000|847241|35
